,date,fighter_fighter,opponent,result,method,form_skore_fighter,form_skore_opponent,ground_def_skill_fighter,ground_att_skill_fighter,stand_def_skill_fighter,stand_att_skill_fighter,stamina_fighter,ground_def_skill_opponent,ground_att_skill_opponent,stand_def_skill_opponent,stand_att_skill_opponent,stamina_opponent
1569,2019-07-20,Andrei Arlovski,Ben Rothwell,1,U-DEC,-0.5,0.9,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1570,2016-01-30,Josh Barnett,Ben Rothwell,0,SUB,1.1,0.7000000000000001,0.9099547816697038,1.1119754592908955,0.6548516750537282,1.0812501012142408,1.7,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1571,2013-08-31,Brandon Vera,Ben Rothwell,0,KO/TKO,-1.1,-0.30000000000000004,0.8225321989950847,0.5278182259434534,0.9023958389804798,0.8555713630752075,0.425,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1572,2013-01-19,Gabriel Gonzaga,Ben Rothwell,1,SUB,-0.5,-0.19999999999999998,1.3875362453939701,1.0748145666479552,0.889313602589657,0.9646057314202745,0.3333333333333333,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1573,2009-10-24,Cain Velasquez,Ben Rothwell,1,KO/TKO,1.0,0.0,1.53498515627606,1.1250920159700093,0.610551298250876,1.9819711915770117,1.5,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1574,2016-04-10,Junior Dos Santos,Ben Rothwell,1,U-DEC,-0.30000000000000004,0.5,1.4084115335279674,0.16207500802014418,1.0888620925593528,1.2349040281824135,1.2857142857142856,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1575,2019-12-07,Stefan Struve,Ben Rothwell,0,KO/TKO,-0.30000000000000004,0.29999999999999993,0.9390474340912774,0.8235933971037598,0.9186929808629969,0.7459004208385378,0.3464285714285714,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1576,2015-06-06,Matt Mitrione,Ben Rothwell,0,SUB,0.7000000000000001,-0.09999999999999998,0.8882931585197674,0.009797917942437232,1.5019469169030224,1.488095122144003,0.4,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1577,2012-04-21,Brendan Schaub,Ben Rothwell,0,KO/TKO,1.3,-0.20000000000000004,1.3143607904644636,0.6363498189441584,0.7156516011520262,0.8946412223304301,0.44999999999999996,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1578,2011-09-24,Mark Hunt,Ben Rothwell,1,U-DEC,-0.1,-0.1,1.1344960267065871,0.21316281779985893,1.2596249641240267,1.0756001402349171,0.638095238095238,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1579,2014-09-05,Alistair Overeem,Ben Rothwell,0,KO/TKO,0.0,0.30000000000000004,1.299683122256099,0.3830373261771164,0.5916900640564057,1.3154754553149424,1.05,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1580,2020-05-13,Ovince Saint Preux,Ben Rothwell,0,S-DEC,-0.5,-0.30000000000000004,1.0895532630769968,0.7053637306610407,1.011156994234917,0.7999506995479211,0.4,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1581,2021-11-13,Marcos Rogerio de Lima,Ben Rothwell,1,KO/TKO,0.30000000000000004,0.10000000000000009,0.8299271886406633,0.4920273754663155,1.1242621269006658,1.1759284961665004,0.39999999999999997,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1582,2020-10-10,Marcin Tybura,Ben Rothwell,1,U-DEC,0.09999999999999998,-0.9,1.4567629887651476,0.5390853974347256,0.7245185465516736,0.9408400478170896,0.5333333333333333,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1583,2019-03-09,Blagoy Ivanov,Ben Rothwell,1,U-DEC,-0.1,1.3,1.5941314814814813,0.3448835612162078,1.3189018103164354,0.35076024144689044,0.36,1.465691342382031,0.6007410546358393,0.9151718128533446,0.8204043879332702,0.3771428571428571
1584,2019-11-02,Andrei Arlovski,Jairzinho Rozenstruik,0,KO/TKO,-1.3,0.30000000000000004,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1585,2020-08-15,Junior Dos Santos,Jairzinho Rozenstruik,0,KO/TKO,0.9,1.3,1.4084115335279674,0.16207500802014418,1.0888620925593528,1.2349040281824135,1.2857142857142856,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1586,2019-12-07,Alistair Overeem,Jairzinho Rozenstruik,0,KO/TKO,0.09999999999999998,0.6000000000000001,1.299683122256099,0.3830373261771164,0.5916900640564057,1.3154754553149424,1.05,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1587,2020-05-09,Francis Ngannou,Jairzinho Rozenstruik,1,KO/TKO,-0.29999999999999993,1.0,1.4151117741458121,0.2759353577622994,1.566531084420262,1.7440852309180293,0.7000000000000001,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1588,2021-09-25,Curtis Blaydes,Jairzinho Rozenstruik,1,U-DEC,1.3,0.30000000000000004,1.6123124427075795,1.0791140632556564,0.6165102567439352,1.2103011896698956,1.725,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1589,2022-06-04,Alexander Volkov,Jairzinho Rozenstruik,1,KO/TKO,0.7,-0.30000000000000004,1.0575777360451746,0.293675826992075,1.3890811585676899,1.1944523542259282,1.0333333333333332,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1590,2019-02-02,Junior Albini,Jairzinho Rozenstruik,0,KO/TKO,0.0,0.0,1.2291598561621442,0.3616410256410257,0.4528911381980225,0.8347163790716198,0.0,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1591,2021-06-05,Augusto Sakai,Jairzinho Rozenstruik,0,KO/TKO,1.3,0.7,1.3340443435325933,0.1638706965993066,0.36191395767884627,0.9343411507845235,0.6,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1592,2021-02-27,Ciryl Gane,Jairzinho Rozenstruik,1,U-DEC,1.0,1.1,1.723301943498297,0.7584018342846424,1.7523250704789857,0.9349249594695368,1.4666666666666668,1.3599652758938743,0.00439686484419805,1.464342036603073,1.5716859693521588,0.7
1593,2020-11-07,Andrei Arlovski,Tanner Boser,1,U-DEC,-0.7,0.4,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.6864814134737014,0.005213990875515968,1.992888267981853,1.2305958817431337,0.35
1594,2021-06-05,Ilir Latifi,Tanner Boser,1,S-DEC,0.29999999999999993,0.5,1.6867798569413757,0.8606343481697939,1.113877527383251,0.727244673980981,0.3,1.6864814134737014,0.005213990875515968,1.992888267981853,1.2305958817431337,0.35
1595,2021-06-26,Ovince Saint Preux,Tanner Boser,0,KO/TKO,-0.30000000000000004,-0.09999999999999998,1.0895532630769968,0.7053637306610407,1.011156994234917,0.7999506995479211,0.4,1.6864814134737014,0.005213990875515968,1.992888267981853,1.2305958817431337,0.35
1596,2019-10-18,Daniel Spitz,Tanner Boser,0,U-DEC,-0.20000000000000004,0.0,1.7406201928488352,0.38719770895205774,1.2977534694854667,0.8093350285419423,0.0,1.6864814134737014,0.005213990875515968,1.992888267981853,1.2305958817431337,0.35
1597,2019-12-21,Ciryl Gane,Tanner Boser,1,U-DEC,0.30000000000000004,0.1,1.723301943498297,0.7584018342846424,1.7523250704789857,0.9349249594695368,1.4666666666666668,1.6864814134737014,0.005213990875515968,1.992888267981853,1.2305958817431337,0.35
1598,2021-02-20,Andrei Arlovski,Tom Aspinall,0,SUB,-0.09999999999999998,0.30000000000000004,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2
1599,2020-07-25,Jake Collier,Tom Aspinall,0,KO/TKO,0.30000000000000004,0.0,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2
1600,2022-03-19,Alexander Volkov,Tom Aspinall,0,SUB,0.10000000000000009,1.0,1.0575777360451746,0.293675826992075,1.3890811585676899,1.1944523542259282,1.0333333333333332,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2
1601,2021-09-04,Serghei Spivac,Tom Aspinall,0,KO/TKO,0.7000000000000001,0.6000000000000001,1.4861235663207264,0.9873032233883059,0.6388134928103341,0.8391608647776571,0.6,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2
1602,2020-10-10,Alan Baudot,Tom Aspinall,0,KO/TKO,0.0,0.1,0.5847002141327622,0.011743981209630064,0.0,0.38175838684398844,0.0,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2
1603,2021-04-17,Andrei Arlovski,Chase Sherman,1,U-DEC,0.5,-0.30000000000000004,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1604,2017-01-15,Walt Harris,Chase Sherman,1,KO/TKO,-1.1,-0.1,1.3285079741220442,0.10177154195011336,1.2773173331957037,1.012634436516608,0.08,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1605,2022-01-15,Jake Collier,Chase Sherman,1,SUB,-0.30000000000000004,-0.9,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1606,2017-11-25,Shamil Abdurakhimov,Chase Sherman,1,KO/TKO,0.0,-0.4,1.318707670147959,0.11775014464453604,0.7677822505476292,0.7144119739554305,0.6666666666666666,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1607,2016-08-06,Justin Ledet,Chase Sherman,1,U-DEC,0.0,0.0,1.3645894165143309,0.4458206686930091,0.9625462583419258,0.2769757967915321,0.3,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1608,2017-05-13,Rashad Coulter,Chase Sherman,0,KO/TKO,0.0,-0.30000000000000004,0.8034152223675606,0.0009203865623561896,0.0,0.3654998797784853,0.6,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1609,2018-04-21,Justin Willis,Chase Sherman,1,U-DEC,0.30000000000000004,-0.5,1.4757236634934479,0.28727353727353727,1.4867290376892908,0.7653797408063324,0.44999999999999996,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1610,2018-09-22,Augusto Sakai,Chase Sherman,1,KO/TKO,0.0,-0.09999999999999998,1.3340443435325933,0.1638706965993066,0.36191395767884627,0.9343411507845235,0.6,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1611,2020-05-13,Ike Villanueva,Chase Sherman,0,KO/TKO,0.0,0.29999999999999993,1.458554376657825,0.1760092272202999,0.0,0.6292506863643024,0.06666666666666667,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1612,2021-08-21,Parker Porter,Chase Sherman,1,U-DEC,-0.1,-1.1,1.1774077500256965,0.23435325419566105,0.5968013763533108,0.40966245642918486,0.6,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1613,2022-04-30,Alexandr Romanov,Chase Sherman,1,SUB,1.0,-0.7000000000000001,1.3243606998654105,6.75352001750164,0.453209735201395,0.683742712779801,0.8,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334
1614,2021-10-16,Andrei Arlovski,Carlos Felipe,1,U-DEC,0.10000000000000009,0.20000000000000007,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36
1615,2021-06-12,Jake Collier,Carlos Felipe,0,S-DEC,0.30000000000000004,0.0,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36
1616,2020-07-18,Serghei Spivac,Carlos Felipe,1,M-DEC,-0.20000000000000004,0.0,1.4861235663207264,0.9873032233883059,0.6388134928103341,0.8391608647776571,0.6,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36
1617,2021-01-16,Justin Tafa,Carlos Felipe,0,S-DEC,-0.1,-0.1,1.9269195189639223,0.0010498687664041997,1.0734253544648003,1.2450258596949069,0.0,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36
1618,2020-10-03,Yorgan De Castro,Carlos Felipe,0,U-DEC,0.1,-0.1,1.5867660984848486,0.0,0.6344982539708562,0.0,0.0,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36
1619,2022-02-12,Andrei Arlovski,Jared Vanderaa,1,S-DEC,0.9,-0.20000000000000004,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,0.9199068322981364,0.0023874488403819918,0.7744425651685454,0.3840972430169796,0.3
1620,2022-04-09,Aleksei Oleinik,Jared Vanderaa,1,SUB,0.29999999999999993,-0.4,0.9793614412514453,1.7613083127452405,0.5376715928991028,0.5286213406007332,0.3,0.9199068322981364,0.0023874488403819918,0.7744425651685454,0.3840972430169796,0.3
1621,2021-02-20,Serghei Spivac,Jared Vanderaa,1,KO/TKO,-0.19999999999999998,0.0,1.4861235663207264,0.9873032233883059,0.6388134928103341,0.8391608647776571,0.6,0.9199068322981364,0.0023874488403819918,0.7744425651685454,0.3840972430169796,0.3
1622,2021-05-22,Justin Tafa,Jared Vanderaa,0,U-DEC,-0.20000000000000004,-0.1,1.9269195189639223,0.0010498687664041997,1.0734253544648003,1.2450258596949069,0.0,0.9199068322981364,0.0023874488403819918,0.7744425651685454,0.3840972430169796,0.3
1623,2021-10-09,Alexandr Romanov,Jared Vanderaa,1,KO/TKO,0.6000000000000001,-0.1,1.3243606998654105,6.75352001750164,0.453209735201395,0.683742712779801,0.8,0.9199068322981364,0.0023874488403819918,0.7744425651685454,0.3840972430169796,0.3
1624,2022-04-30,Andrei Arlovski,Jake Collier,1,S-DEC,0.7000000000000001,0.30000000000000004,1.2557010536752584,0.21824538362152096,1.3023684711131387,0.8281324647079217,0.45999999999999996,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1625,2015-11-28,Dongi Yang,Jake Collier,1,KO/TKO,-0.4,-0.1,1.4893455440060797,0.6845072363886975,1.4115867678558967,1.1814519797470922,0.2,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1626,2020-12-05,Gian Villante,Jake Collier,0,U-DEC,0.09999999999999998,-0.30000000000000004,1.623578085548698,0.13722085458062247,0.9990041628668282,0.8089907915414309,0.3,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1627,2014-12-20,Vitor Miranda,Jake Collier,1,KO/TKO,-0.1,0.0,0.5270201965678352,0.38784276597236833,1.3133390653910475,1.2243655237872804,0.2,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1628,2017-04-15,Devin Clark,Jake Collier,1,U-DEC,-0.1,-0.19999999999999998,0.6063038793103448,0.5797230823475168,0.6891418055878202,0.6032689429258262,0.525,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1629,2022-01-15,Chase Sherman,Jake Collier,0,SUB,-0.9,-0.30000000000000004,0.9172952814729131,0.0029559562518474726,1.108952785593865,0.7126780019416628,0.23333333333333334,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1630,2021-06-12,Carlos Felipe,Jake Collier,1,S-DEC,0.0,0.30000000000000004,1.6118572698412696,0.0016328434802892464,1.2554566925104542,0.35563996810699927,0.36,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1631,2020-07-25,Tom Aspinall,Jake Collier,1,KO/TKO,0.0,0.30000000000000004,1.98868778280543,2.1214046822742474,1.551367819855215,1.7054145402126584,0.2,1.4202589955965292,0.4838495188101487,0.5825190220205188,0.5936998516969382,0.4
1632,2007-03-03,Renato Sobral,Jason Lambert,0,KO/TKO,0.30000000000000004,0.8,1.1021440791529615,2.639285815301937,0.6424272430325143,0.34915532133520677,0.55,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1633,2006-04-15,Terry Martin,Jason Lambert,0,KO/TKO,-0.1,0.1,1.3063804713804714,0.6367041198501874,0.21186316014859116,1.0769915848303895,0.0,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1634,2006-09-23,Rashad Evans,Jason Lambert,1,KO/TKO,0.6000000000000001,0.6000000000000001,1.4675669840524914,0.47561063060249525,1.0598062493588227,0.7928493159963377,1.0292307692307692,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1635,2008-01-19,Wilson Gouveia,Jason Lambert,1,KO/TKO,0.20000000000000007,1.1,0.9868527360711076,1.4684082826469904,1.1693864908249862,0.7480160813310213,0.15000000000000002,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1636,2008-09-06,Jason MacDonald,Jason Lambert,1,SUB,-0.30000000000000004,0.09999999999999998,0.7061009919327339,1.1877082204866518,0.5631976818848361,0.5778578148048785,0.16,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1637,2008-06-07,Luiz Cane,Jason Lambert,1,KO/TKO,-0.1,0.7,1.7942896456828346,0.17624694715109399,0.9069648034081953,0.9994433137942589,0.5,0.4918044442835363,0.91540294627383,0.7001207585593108,1.0632405332386679,0.08
1638,2007-08-25,Renato Sobral,David Heath,1,SUB,0.9,0.4,1.1021440791529615,2.639285815301937,0.6424272430325143,0.34915532133520677,0.55,0.6656677712946965,0.6739959432048682,0.48099330590953154,0.2432324905918163,0.3
1639,2007-04-21,Lyoto Machida,David Heath,1,U-DEC,0.1,0.30000000000000004,1.2685694538401233,0.41150874585176983,1.446414245649337,0.921268699051035,1.2678571428571428,0.6656677712946965,0.6739959432048682,0.48099330590953154,0.2432324905918163,0.3
1640,2008-02-02,Tim Boetsch,David Heath,1,KO/TKO,0.0,0.4,0.6611087961869986,0.1994998800311919,1.1727923006816923,0.9355449939181606,0.44571428571428573,0.6656677712946965,0.6739959432048682,0.48099330590953154,0.2432324905918163,0.3
1641,2001-09-28,Dennis Hallman,Jens Pulver,0,U-DEC,0.1,0.5,0.9936832657318423,1.1875757999813412,0.7851013196516803,0.4687667947562334,0.19999999999999998,1.1702600725358234,0.37724489534496447,0.8637762957699903,0.7088553810529052,1.6666666666666665
1642,2001-02-23,Caol Uno,Jens Pulver,0,U-DEC,0.0,0.20000000000000007,1.0871567151741648,0.5142190639900138,0.5766692591116244,0.5189688964070641,0.3,1.1702600725358234,0.37724489534496447,0.8637762957699903,0.7088553810529052,1.6666666666666665
1643,2002-01-11,BJ Penn,Jens Pulver,0,M-DEC,0.6000000000000001,1.5,0.9405095588121175,0.7279542210405268,1.182445068099165,0.8827622465894551,0.5557142857142857,1.1702600725358234,0.37724489534496447,0.8637762957699903,0.7088553810529052,1.6666666666666665
1644,2007-06-23,BJ Penn,Jens Pulver,1,SUB,0.09999999999999998,1.3,0.9405095588121175,0.7279542210405268,1.182445068099165,0.8827622465894551,0.5557142857142857,1.1702600725358234,0.37724489534496447,0.8637762957699903,0.7088553810529052,1.6666666666666665
1645,2006-09-23,Joe Lauzon,Jens Pulver,1,KO/TKO,0.0,1.5,1.366358134281132,1.216630614833702,1.0813708582122308,0.7473148204494051,0.3,1.1702600725358234,0.37724489534496447,0.8637762957699903,0.7088553810529052,1.6666666666666665
1646,2005-10-07,Dennis Hallman,Jorge Rivera,0,U-DEC,0.0,0.0,0.9936832657318423,1.1875757999813412,0.7851013196516803,0.4687667947562334,0.19999999999999998,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1647,2003-09-26,David Loiseau,Jorge Rivera,0,U-DEC,0.1,0.0,0.581218876223131,0.3332406549274019,0.954805428846518,1.1395978152745299,0.13333333333333333,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1648,2004-10-22,Rich Franklin,Jorge Rivera,1,SUB,0.30000000000000004,0.1,1.2995558121289044,0.48030247880696536,1.0932160665625628,1.4391959964056422,1.4933333333333332,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1649,2010-03-31,Nate Quarry,Jorge Rivera,0,KO/TKO,0.9,-0.09999999999999998,1.123022481265612,0.13574092912851815,1.2303396028361842,1.3688822975556627,0.6,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1650,2006-01-16,Chris Leben,Jorge Rivera,1,KO/TKO,0.6000000000000001,0.0,0.8366069074837401,0.7296671600440243,0.8806978672855753,1.0416405164521847,0.4,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1651,2007-02-03,Terry Martin,Jorge Rivera,1,KO/TKO,-0.30000000000000004,-0.7,1.3063804713804714,0.6367041198501874,0.21186316014859116,1.0769915848303895,0.0,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1652,2008-01-19,Kendall Grove,Jorge Rivera,0,KO/TKO,0.8,-0.30000000000000004,0.7381791427295882,0.7613393396334197,0.8705365071498921,0.5945852007397032,0.4,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1653,2011-02-26,Michael Bisping,Jorge Rivera,1,KO/TKO,-0.09999999999999998,0.7000000000000001,1.123773001275058,0.26153441425070967,1.5058458658555154,1.023233241197605,1.3142857142857143,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1654,2008-06-07,Martin Kampmann,Jorge Rivera,1,SUB,0.6000000000000001,0.30000000000000004,1.304549356131764,1.2823862662648662,0.8676921902050864,0.5578373219068399,0.6285714285714286,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1655,2012-01-20,Eric Schafer,Jorge Rivera,0,KO/TKO,0.29999999999999993,0.9,1.241753687706173,0.9025367334027808,0.7538979892574894,0.5360252630922238,0.0,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1656,2009-10-24,Rob Kimmons,Jorge Rivera,0,KO/TKO,0.20000000000000004,0.30000000000000004,0.264669039177788,1.3357857249482865,0.8143897800832708,0.34195352216714076,0.3,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1657,2011-08-06,Constantinos Philippou,Jorge Rivera,1,S-DEC,0.0,0.30000000000000004,1.235747793672823,0.2149223763938188,1.2229227036867274,0.9287988729628353,0.39999999999999997,0.7965317248283093,0.27252007814195794,0.9831830017926989,1.0344242982160297,0.5333333333333333
1658,2009-12-05,Dennis Hallman,John Howard,0,KO/TKO,-0.20000000000000007,0.30000000000000004,0.9936832657318423,1.1875757999813412,0.7851013196516803,0.4687667947562334,0.19999999999999998,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1659,2010-12-11,Thiago Alves,John Howard,1,U-DEC,0.9,1.3,0.829229486928757,0.4526476794863292,1.3283668679958007,0.9715316164401375,0.44727272727272727,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1660,2009-08-08,Tamdan McCrory,John Howard,0,S-DEC,0.30000000000000004,0.1,0.603350002265955,1.2056667818811873,0.9630973707661579,0.532821977239063,0.4666666666666666,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1661,2009-01-31,Chris Wilson,John Howard,0,S-DEC,-0.1,0.0,0.44747689638519295,0.6159690366972476,1.5936530994027478,0.3262478573226596,0.15,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1662,2011-06-26,Matt Brown,John Howard,1,U-DEC,0.29999999999999993,0.9,0.7105352471212258,0.6425843871091571,1.1307365691841718,1.2132855178830813,0.3630769230769231,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1663,2010-08-01,Jake Ellenberger,John Howard,1,KO/TKO,-0.1,1.0,1.3969121194987308,0.552714878798017,0.8261014335965845,0.8765517237245117,0.4,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1664,2010-03-21,Daniel Roberts,John Howard,0,KO/TKO,0.0,0.6000000000000001,0.6210015413797445,1.4136042258255708,0.9919812969522357,0.23096956284160164,0.15,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1665,2014-09-27,Brian Ebersole,John Howard,1,S-DEC,0.9,-0.5,1.1233872319034852,0.26577373431050455,1.0166176874269608,0.5893913685495757,0.39999999999999997,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1666,2015-12-10,Tim Means,John Howard,1,KO/TKO,1.3,-0.30000000000000004,1.167215124692652,0.5116499238964993,1.4013777340137312,0.8048591446207326,0.4492307692307692,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1667,2013-12-28,Siyar Bahadurzada,John Howard,0,U-DEC,0.1,-0.30000000000000004,1.0576996265407386,0.7613317312268012,1.3686394015129282,1.0751599841635242,0.32,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1668,2014-04-11,Ryan LaFlare,John Howard,1,U-DEC,0.6000000000000001,-0.9,1.2990292119200506,0.405280647149924,0.9214596256570602,0.32750316364049614,0.525,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1669,2013-08-17,Uriah Hall,John Howard,0,S-DEC,-0.1,0.29999999999999993,1.2590246778661496,0.20174028133272082,1.0544422289103175,1.2233498221539936,0.8904761904761904,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1670,2015-01-18,Lorenz Larkin,John Howard,1,KO/TKO,-0.7000000000000001,-0.09999999999999998,1.6207629456590835,0.056623270951993494,1.3093372628435287,0.9359521423617658,0.4,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1671,2015-07-11,Cathal Pendred,John Howard,0,S-DEC,1.0,0.29999999999999993,1.5048089091369274,0.6987745992130893,0.8099017785430896,0.30376960389880187,0.6499999999999999,0.8256755060270017,0.6233351508076782,0.7574491301742476,0.6720454504506626,0.3272727272727272
1672,2010-08-07,Dennis Hallman,Ben Saunders,1,U-DEC,-0.5,0.7,0.9936832657318423,1.1875757999813412,0.7851013196516803,0.4687667947562334,0.19999999999999998,0.7878450032017722,0.4760057124598139,0.8217527044856912,0.7021564339049535,0.385
